master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
sv1a_001_073,SV1a,001/073,ポケモン,草,トロピウス,C,G,False
sv1a_002_073,SV1a,002/073,ポケモン,草,タマゲタケ,C,G,False
sv1a_003_073,SV1a,003/073,ポケモン,草,モロバレル,U,G,False
sv1a_004_073,SV1a,004/073,ポケモン,草,ニャオハ,C,G,False
sv1a_005_073,SV1a,005/073,ポケモン,草,ニャオハ,C,G,False
sv1a_006_073,SV1a,006/073,ポケモン,草,ニャローテ,C,G,False
sv1a_007_073,SV1a,007/073,ポケモン,草,マスカーニャex,RR,G,False
sv1a_008_073,SV1a,008/073,ポケモン,草,マメバッタ,C,G,False
sv1a_009_073,SV1a,009/073,ポケモン,草,マメバッタ,C,G,False
sv1a_010_073,SV1a,010/073,ポケモン,草,エクスレッグ,R,G,False
sv1a_011_073,SV1a,011/073,ポケモン,炎,パルデア ケンタロス,U,G,False
sv1a_012_073,SV1a,012/073,ポケモン,炎,メラルバ,C,G,False
sv1a_013_073,SV1a,013/073,ポケモン,炎,ウルガモス,C,G,False
sv1a_014_073,SV1a,014/073,ポケモン,炎,シシコ,C,G,False
sv1a_015_073,SV1a,015/073,ポケモン,炎,カエンジシ,U,G,False
sv1a_016_073,SV1a,016/073,ポケモン,炎,オドリドリ,R,G,False
sv1a_017_073,SV1a,017/073,ポケモン,炎,ホゲータ,C,G,False
sv1a_018_073,SV1a,018/073,ポケモン,炎,ホゲータ,C,G,False
sv1a_019_073,SV1a,019/073,ポケモン,炎,アチゲータ,C,G,False
sv1a_020_073,SV1a,020/073,ポケモン,炎,ラウドボーンex,RR,G,False
sv1a_021_073,SV1a,021/073,ポケモン,水,パルデア ケンタロス,U,G,False
sv1a_022_073,SV1a,022/073,ポケモン,水,コイキング,C,G,False
sv1a_023_073,SV1a,023/073,ポケモン,水,ギャラドス,R,G,False
sv1a_024_073,SV1a,024/073,ポケモン,水,デリバード,C,G,False
